node_id,x_mm,y_mm,ux_mm,uy_mm,u_mag_mm
445,111.0,3.0,0.000796451328428789,-0.0020689548337201975,0.002216959364203628
446,112.0,3.0,0.0007650027718509158,-0.0018190641102361481,0.0019733786960664224
447,113.0,3.0,0.0007316150342123816,-0.0015700681039768044,0.001732158886883909
448,114.0,3.0,0.0006967915400276861,-0.001322497616018343,0.0014948305571630368
449,115.0,3.0,0.0006617544835027123,-0.0010774264349931193,0.0012644234730729749
450,116.0,3.0,0.0006292159434751918,-0.000837286463303251,0.0010473592149564744
451,117.0,3.0,0.0006042536199158619,-0.000607937662751004,0.0008571526345829992
452,118.0,3.0,0.000592778915015463,-0.000401717745815413,0.0007160754076142584
453,119.0,3.0,0.0005941202641074575,-0.00023515111847842267,0.0006389639557477153
454,120.0,3.0,0.0005953066440951508,-0.00010825543569267959,0.0006050696157144584
455,0.0,3.5,-0.0005301744760894466,-0.0001021530422417366,0.0005399261237761711
456,1.0,3.5,-0.0005294551026787057,-0.00024639131622350804,0.0005839789263859369
457,2.0,3.5,-0.000526520195965744,-0.0004174037191072078,0.0006718998299481361
458,3.0,3.5,-0.0005316858613081113,-0.0006194426244152219,0.0008163326650682097
459,4.0,3.5,-0.0005479086862755795,-0.0008433443908263587,0.0010057005966163655
460,5.0,3.5,-0.00057214446258709,-0.001079575991149901,0.0012218157008061245
461,6.0,3.5,-0.0006004434327946389,-0.0013222927190334286,0.0014522363274601787
462,7.0,3.5,-0.0006300684173397864,-0.0015685196937012171,0.0016903373154662424
463,8.0,3.5,-0.0006594952406709875,-0.0018167730828757278,0.001932769620810887
464,9.0,3.5,-0.0006879359514156487,-0.0020662783328927125,0.002177788332743116
465,10.0,3.5,-0.000714991756105843,-0.0023166113396037914,0.0024244383494080005
466,11.0,3.5,-0.0007404633426014582,-0.0025675356517335882,0.002672176132791315
467,12.0,3.5,-0.0007642545256667196,-0.0028189330871780586,0.002920696617245496
468,15.0,3.5,-0.0008252389971376697,-0.0035728552104408746,0.0036669215640876877
469,20.0,3.5,-0.0008936391001119837,-0.004822848229835278,0.004904941986331156
470,25.0,3.5,-0.0009219688803242407,-0.006048807536320043,0.006118668092626734
471,30.0,3.5,-0.0009106327981779172,-0.007224883849461538,0.00728204632856229
